productId,name,card_number,rarity,card_type,hp,stage,retreat_cost,weakness,resistance,set_name,release_date,printing_type,market_price_usd
654438,Gholdengo,099/132,Uncommon,Metal,130,Stage 1,2,Rx2,G-30,ME01: Mega Evolution,2025-09-26,Normal,0.07
654438,Gholdengo,099/132,Uncommon,Metal,130,Stage 1,2,Rx2,G-30,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.23
654439,Mega Latias ex - 100/132,100/132,Double Rare,Dragon,280,Basic,1,,,ME01: Mega Evolution,2025-09-26,Holofoil,0.77
654440,Latios,101/132,Uncommon,Dragon,130,Basic,1,,,ME01: Mega Evolution,2025-09-26,Normal,0.11
654440,Latios,101/132,Uncommon,Dragon,130,Basic,1,,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.26
654441,Spearow - 102/132,102/132,Common,Colorless,60,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Normal,0.05
654441,Spearow - 102/132,102/132,Common,Colorless,60,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.21
654442,Fearow,103/132,Common,Colorless,100,Stage 1,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.26
654442,Fearow,103/132,Common,Colorless,100,Stage 1,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Normal,0.1
654443,Mega Kangaskhan ex - 104/132,104/132,Double Rare,Colorless,300,Basic,3,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,1.26
654444,Delibird - 105/132,105/132,Common,Colorless,90,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.22
654444,Delibird - 105/132,105/132,Common,Colorless,90,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Normal,0.06
654445,Miltank,106/132,Common,Colorless,120,Basic,2,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.23
654445,Miltank,106/132,Common,Colorless,120,Basic,2,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.06
654446,Buneary,107/132,Common,Colorless,70,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.1
654446,Buneary,107/132,Common,Colorless,70,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.27
654447,Lopunny,108/132,Common,Colorless,110,Stage 1,1,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.23
654447,Lopunny,108/132,Common,Colorless,110,Stage 1,1,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.11
654448,Yungoos,109/132,Common,Colorless,70,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.27
654448,Yungoos,109/132,Common,Colorless,70,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.12
654449,Gumshoos - 110/132,110/132,Uncommon,Colorless,100,Stage 1,1,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.05
654449,Gumshoos - 110/132,110/132,Uncommon,Colorless,100,Stage 1,1,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.26
654450,Stufful - 111/132,111/132,Common,Colorless,70,Basic,2,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.08
654450,Stufful - 111/132,111/132,Common,Colorless,70,Basic,2,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.26
654451,Bewear,112/132,Common,Colorless,130,Stage 1,3,Fx2,,ME01: Mega Evolution,2025-09-26,Reverse Holofoil,0.24
654451,Bewear,112/132,Common,Colorless,130,Stage 1,3,Fx2,,ME01: Mega Evolution,2025-09-26,Normal,0.1
654472,Bulbasaur - 133/132,133/132,Illustration Rare,Grass,80,Basic,2,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,19.6
654473,Ivysaur - 134/132,134/132,Illustration Rare,Grass,110,Stage 1,3,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,19.21
654474,Exeggutor - 135/132,135/132,Illustration Rare,Grass,140,Stage 1,2,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,6.03
654475,Shuckle - 136/132,136/132,Illustration Rare,Grass,80,Basic,1,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,8.49
654476,Ninjask - 137/132,137/132,Illustration Rare,Grass,80,Stage 1,0,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,3.53
654477,Vulpix - 138/132,138/132,Illustration Rare,Fire,70,Basic,1,Wx2,,ME01: Mega Evolution,2025-09-26,Holofoil,20.12
654478,Litleo - 139/132,139/132,Illustration Rare,Fire,70,Basic,2,Wx2,,ME01: Mega Evolution,2025-09-26,Holofoil,5.0
654479,Snover - 140/132,140/132,Illustration Rare,Water,90,Basic,3,Mx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.1
654480,Clawitzer - 141/132,141/132,Illustration Rare,Water,130,Stage 1,2,Lx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.03
654481,Inteleon - 142/132,142/132,Illustration Rare,Water,150,Stage 2,1,Lx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.73
654482,Helioptile - 143/132,143/132,Illustration Rare,Lightning,70,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,3.35
654483,Shedinja - 144/132,144/132,Illustration Rare,Psychic,60,Stage 1,0,Dx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,3.04
654484,Houndstone - 145/132,145/132,Illustration Rare,Psychic,140,Stage 1,3,Dx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,2.78
654485,Marshadow - 146/132,146/132,Illustration Rare,Fighting,90,Basic,1,Px2,,ME01: Mega Evolution,2025-09-26,Holofoil,12.63
654486,Garganacl - 147/132,147/132,Illustration Rare,Fighting,180,Stage 2,4,Gx2,,ME01: Mega Evolution,2025-09-26,Holofoil,1.29
654487,Spiritomb - 148/132,148/132,Illustration Rare,Darkness,80,Basic,1,Gx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.58
654488,Shroodle - 149/132,149/132,Illustration Rare,Darkness,60,Basic,1,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.14
654489,Steelix - 150/132,150/132,Illustration Rare,Metal,200,Stage 1,4,Rx2,G-30,ME01: Mega Evolution,2025-09-26,Holofoil,7.36
654490,Spearow - 151/132,151/132,Illustration Rare,Colorless,60,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,4.33
654491,Delibird - 152/132,152/132,Illustration Rare,Colorless,90,Basic,1,Lx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,2.97
654492,Gumshoos - 153/132,153/132,Illustration Rare,Colorless,100,Stage 1,1,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.84
654493,Stufful - 154/132,154/132,Illustration Rare,Colorless,70,Basic,2,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,7.36
654494,Mega Venusaur ex - 155/132,155/132,Ultra Rare,Grass,380,Stage 2,4,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,11.81
654495,Mega Camerupt ex - 156/132,156/132,Ultra Rare,Fire,340,Stage 1,4,Wx2,,ME01: Mega Evolution,2025-09-26,Holofoil,1.65
654496,Mega Abomasnow ex - 157/132,157/132,Ultra Rare,Water,350,Stage 1,4,Mx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.01
654497,Mega Manectric ex - 158/132,158/132,Ultra Rare,Lightning,330,Stage 1,0,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,2.61
654498,Mega Gardevoir ex - 159/132,159/132,Ultra Rare,Psychic,360,Stage 2,2,Dx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,5.19
654499,Mega Lucario ex - 160/132,160/132,Ultra Rare,Fighting,340,Stage 1,2,Px2,,ME01: Mega Evolution,2025-09-26,Holofoil,12.57
654500,Mega Absol ex - 161/132,161/132,Ultra Rare,Darkness,280,Basic,2,Gx2,,ME01: Mega Evolution,2025-09-26,Holofoil,4.72
654501,Mega Mawile ex - 162/132,162/132,Ultra Rare,Metal,270,Basic,2,Rx2,G-30,ME01: Mega Evolution,2025-09-26,Holofoil,2.28
654502,Mega Latias ex - 163/132,163/132,Ultra Rare,Dragon,280,Basic,1,,,ME01: Mega Evolution,2025-09-26,Holofoil,5.1
654503,Mega Kangaskhan ex - 164/132,164/132,Ultra Rare,Colorless,300,Basic,3,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,5.57
654516,Mega Venusaur ex - 177/132,177/132,Special Illustration Rare,Grass,380,Stage 2,4,Rx2,,ME01: Mega Evolution,2025-09-26,Holofoil,154.51
654517,Mega Gardevoir ex - 178/132,178/132,Special Illustration Rare,Psychic,360,Stage 2,2,Dx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,186.39
654518,Mega Lucario ex - 179/132,179/132,Special Illustration Rare,Fighting,340,Stage 1,2,Px2,,ME01: Mega Evolution,2025-09-26,Holofoil,185.54
654519,Mega Absol ex - 180/132,180/132,Special Illustration Rare,Darkness,280,Basic,2,Gx2,,ME01: Mega Evolution,2025-09-26,Holofoil,52.03
654520,Mega Latias ex - 181/132,181/132,Special Illustration Rare,Dragon,280,Basic,1,,,ME01: Mega Evolution,2025-09-26,Holofoil,80.32
654521,Mega Kangaskhan ex - 182/132,182/132,Special Illustration Rare,Colorless,300,Basic,3,Fx2,,ME01: Mega Evolution,2025-09-26,Holofoil,58.26
654526,Mega Gardevoir ex - 187/132,187/132,Mega Hyper Rare,Psychic,360,Stage 2,2,Dx2,F-30,ME01: Mega Evolution,2025-09-26,Holofoil,196.43
654527,Mega Lucario ex - 188/132,188/132,Mega Hyper Rare,Fighting,340,Stage 1,2,Px2,,ME01: Mega Evolution,2025-09-26,Holofoil,252.61
83485,Aipom,026/111,Uncommon,Colorless,40,Basic,,F,P-30,Neo Genesis,2000-12-16,1st Edition,4.94
83485,Aipom,026/111,Uncommon,Colorless,40,Basic,,F,P-30,Neo Genesis,2000-12-16,Unlimited,2.62
83534,Ampharos,001/111,Holo Rare,Lightning,80,Stage 2,2,F,,Neo Genesis,2000-12-16,1st Edition Holofoil,91.95
83534,Ampharos,001/111,Holo Rare,Lightning,80,Stage 2,2,F,,Neo Genesis,2000-12-16,Unlimited Holofoil,38.7
83615,Ariados,027/111,Uncommon,Grass,60,Stage 1,1,R,,Neo Genesis,2000-12-16,1st Edition,4.36
83615,Ariados,027/111,Uncommon,Grass,60,Stage 1,1,R,,Neo Genesis,2000-12-16,Unlimited,1.23
83678,Azumarill,002/111,Holo Rare,Water,70,Stage 1,1,L,,Neo Genesis,2000-12-16,1st Edition Holofoil,103.74
83678,Azumarill,002/111,Holo Rare,Water,70,Stage 1,1,L,,Neo Genesis,2000-12-16,Unlimited Holofoil,28.53
83743,Bayleef (28),028/111,Uncommon,Grass,70,Stage 1,,R,,Neo Genesis,2000-12-16,1st Edition,12.31
83743,Bayleef (28),028/111,Uncommon,Grass,70,Stage 1,,R,,Neo Genesis,2000-12-16,Unlimited,3.27
83744,Bayleef (29),029/111,Uncommon,Grass,80,Stage 1,2,R,,Neo Genesis,2000-12-16,1st Edition,5.32
83744,Bayleef (29),029/111,Uncommon,Grass,80,Stage 1,2,R,,Neo Genesis,2000-12-16,Unlimited,3.6
83795,Bellossom,003/111,Holo Rare,Grass,70,Stage 2,2,R,,Neo Genesis,2000-12-16,1st Edition Holofoil,91.21
83795,Bellossom,003/111,Holo Rare,Grass,70,Stage 2,2,R,,Neo Genesis,2000-12-16,Unlimited Holofoil,27.3
84272,Chikorita (53),53/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,1st Edition,7.6
84272,Chikorita (53),53/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,Unlimited,2.99
84273,Chikorita (54),054/111,Common,Grass,50,Basic,1,R,,Neo Genesis,2000-12-16,1st Edition,5.22
84273,Chikorita (54),054/111,Common,Grass,50,Basic,1,R,,Neo Genesis,2000-12-16,Unlimited,1.99
84300,Chinchou,055/111,Common,Lightning,50,Basic,1,F,,Neo Genesis,2000-12-16,1st Edition,1.87
84300,Chinchou,055/111,Common,Lightning,50,Basic,1,F,,Neo Genesis,2000-12-16,Unlimited,0.54
84352,Clefairy,030/111,Uncommon,Colorless,50,Basic,1,F,P-30,Neo Genesis,2000-12-16,1st Edition,23.6
84352,Clefairy,030/111,Uncommon,Colorless,50,Basic,1,F,P-30,Neo Genesis,2000-12-16,Unlimited,6.16
84362,Cleffa,020/111,Rare,Colorless,30,Basic,,,,Neo Genesis,2000-12-16,1st Edition,22.67
84362,Cleffa,020/111,Rare,Colorless,30,Basic,,,,Neo Genesis,2000-12-16,Unlimited,15.25
84495,Croconaw (31),031/111,Uncommon,Water,70,Stage 1,2,G,,Neo Genesis,2000-12-16,1st Edition,6.83
84495,Croconaw (31),031/111,Uncommon,Water,70,Stage 1,2,G,,Neo Genesis,2000-12-16,Unlimited,2.94
84496,Croconaw (32),032/111,Uncommon,Water,80,Stage 1,2,G,,Neo Genesis,2000-12-16,1st Edition,4.91
84496,Croconaw (32),032/111,Uncommon,Water,80,Stage 1,2,G,,Neo Genesis,2000-12-16,Unlimited,1.8
84543,Cyndaquil (56),056/111,Common,Fire,40,Basic,1,W,,Neo Genesis,2000-12-16,1st Edition,17.16
84543,Cyndaquil (56),056/111,Common,Fire,40,Basic,1,W,,Neo Genesis,2000-12-16,Unlimited,1.99
84544,Cyndaquil (57),057/111,Common,Fire,50,Basic,1,W,,Neo Genesis,2000-12-16,1st Edition,14.18
84544,Cyndaquil (57),057/111,Common,Fire,50,Basic,1,W,,Neo Genesis,2000-12-16,Unlimited,2.73
84872,Donphan,021/111,Rare,Fighting,70,Stage 1,3,G,L-30,Neo Genesis,2000-12-16,1st Edition,7.05
84872,Donphan,021/111,Rare,Fighting,70,Stage 1,3,G,L-30,Neo Genesis,2000-12-16,Unlimited,6.14
85109,Electabuzz,033/111,Uncommon,Lightning,70,Basic,1,F,,Neo Genesis,2000-12-16,1st Edition,5.74
85109,Electabuzz,033/111,Uncommon,Lightning,70,Basic,1,F,,Neo Genesis,2000-12-16,Unlimited,1.94
85168,Elekid,022/111,Rare,Lightning,30,Baby,,,,Neo Genesis,2000-12-16,1st Edition,21.2
85168,Elekid,022/111,Rare,Lightning,30,Baby,,,,Neo Genesis,2000-12-16,Unlimited,4.48
85412,Feraligatr (4),004/111,Holo Rare,Water,100,Stage 2,3,G,,Neo Genesis,2000-12-16,1st Edition Holofoil,204.46
85412,Feraligatr (4),004/111,Holo Rare,Water,100,Stage 2,3,G,,Neo Genesis,2000-12-16,Unlimited Holofoil,132.36
85413,Feraligatr (5),005/111,Holo Rare,Water,120,Stage 2,3,G,,Neo Genesis,2000-12-16,1st Edition Holofoil,182.59
85413,Feraligatr (5),005/111,Holo Rare,Water,120,Stage 2,3,G,,Neo Genesis,2000-12-16,Unlimited Holofoil,136.49
85474,Flaaffy,034/111,Uncommon,Lightning,60,Stage 1,1,F,,Neo Genesis,2000-12-16,1st Edition,6.48
85474,Flaaffy,034/111,Uncommon,Lightning,60,Stage 1,1,F,,Neo Genesis,2000-12-16,Unlimited,5.18
85589,Furret,035/111,Uncommon,Colorless,60,Stage 1,1,F,P-30,Neo Genesis,2000-12-16,1st Edition,8.23
85589,Furret,035/111,Uncommon,Colorless,60,Stage 1,1,F,P-30,Neo Genesis,2000-12-16,Unlimited,2.08
85726,Girafarig,058/111,Common,Psychic,60,Basic,1,,,Neo Genesis,2000-12-16,1st Edition,2.5
85726,Girafarig,058/111,Common,Psychic,60,Basic,1,,,Neo Genesis,2000-12-16,Unlimited,0.69
85764,Gligar,059/111,Common,Fighting,60,Basic,,G,F-30,Neo Genesis,2000-12-16,1st Edition,1.96
85764,Gligar,059/111,Common,Fighting,60,Basic,,G,F-30,Neo Genesis,2000-12-16,Unlimited,0.91
85778,Gloom,036/111,Uncommon,Grass,60,Stage 1,1,R,,Neo Genesis,2000-12-16,1st Edition,5.87
85778,Gloom,036/111,Uncommon,Grass,60,Stage 1,1,R,,Neo Genesis,2000-12-16,Unlimited,2.14
85861,Granbull,037/111,Uncommon,Colorless,70,Stage 1,2,F,P-30,Neo Genesis,2000-12-16,1st Edition,2.35
85861,Granbull,037/111,Uncommon,Colorless,70,Stage 1,2,F,P-30,Neo Genesis,2000-12-16,Unlimited,1.89
86059,Heracross,006/111,Holo Rare,Grass,60,Basic,2,R,,Neo Genesis,2000-12-16,1st Edition Holofoil,188.95
86059,Heracross,006/111,Holo Rare,Grass,60,Basic,2,R,,Neo Genesis,2000-12-16,Unlimited Holofoil,45.98
86169,Hoothoot,060/111,Common,Colorless,50,Basic,1,L,F-30,Neo Genesis,2000-12-16,1st Edition,2.45
86169,Hoothoot,060/111,Common,Colorless,50,Basic,1,L,F-30,Neo Genesis,2000-12-16,Unlimited,1.3
86177,Hoppip,061/111,Common,Grass,50,Basic,,R,F-30,Neo Genesis,2000-12-16,1st Edition,2.29
86177,Hoppip,061/111,Common,Grass,50,Basic,,R,F-30,Neo Genesis,2000-12-16,Unlimited,0.62
86185,Horsea,062/111,Common,Water,50,Basic,,L,,Neo Genesis,2000-12-16,1st Edition,3.42
86185,Horsea,062/111,Common,Water,50,Basic,,L,,Neo Genesis,2000-12-16,Unlimited,1.09
86361,Jumpluff,007/111,Holo Rare,Grass,70,Stage 2,,R,F-30,Neo Genesis,2000-12-16,1st Edition Holofoil,73.2
86361,Jumpluff,007/111,Holo Rare,Grass,70,Stage 2,,R,F-30,Neo Genesis,2000-12-16,Unlimited Holofoil,11.42
86440,Kingdra,008/111,Holo Rare,Water,90,Stage 2,2,,,Neo Genesis,2000-12-16,1st Edition Holofoil,124.0
86440,Kingdra,008/111,Holo Rare,Water,90,Stage 2,2,,,Neo Genesis,2000-12-16,Unlimited Holofoil,22.08
86603,Lanturn,038/111,Uncommon,Lightning,70,Stage 1,2,F,,Neo Genesis,2000-12-16,1st Edition,2.79
86603,Lanturn,038/111,Uncommon,Lightning,70,Stage 1,2,F,,Neo Genesis,2000-12-16,Unlimited,1.1
86692,Ledian,039/111,Uncommon,Grass,60,Stage 1,,R,F-30,Neo Genesis,2000-12-16,1st Edition,2.71
86692,Ledian,039/111,Uncommon,Grass,60,Stage 1,,R,F-30,Neo Genesis,2000-12-16,Unlimited,1.58
86699,Ledyba,063/111,Common,Grass,40,Basic,,R,F-30,Neo Genesis,2000-12-16,1st Edition,2.5
86699,Ledyba,063/111,Common,Grass,40,Basic,,R,F-30,Neo Genesis,2000-12-16,Unlimited,1.19
86903,Lugia,009/111,Holo Rare,Colorless,90,Basic,2,P,F-30,Neo Genesis,2000-12-16,1st Edition Holofoil,1085.03
86903,Lugia,009/111,Holo Rare,Colorless,90,Basic,2,P,F-30,Neo Genesis,2000-12-16,Unlimited Holofoil,518.99
87001,Magby,023/111,Rare,Fire,30,Basic,,,,Neo Genesis,2000-12-16,1st Edition,13.32
87001,Magby,023/111,Rare,Fire,30,Basic,,,,Neo Genesis,2000-12-16,Unlimited,2.92
87042,Magmar,040/111,Uncommon,Fire,70,Basic,2,W,,Neo Genesis,2000-12-16,1st Edition,5.06
87042,Magmar,040/111,Uncommon,Fire,70,Basic,2,W,,Neo Genesis,2000-12-16,Unlimited,1.09
87179,Mantine,064/111,Common,Water,60,Basic,1,L,F-30,Neo Genesis,2000-12-16,1st Edition,2.32
87179,Mantine,064/111,Common,Water,60,Basic,1,L,F-30,Neo Genesis,2000-12-16,Unlimited,0.51
87193,Mareep,065/111,Common,Lightning,40,Basic,1,F,,Neo Genesis,2000-12-16,1st Edition,3.14
87193,Mareep,065/111,Common,Lightning,40,Basic,1,F,,Neo Genesis,2000-12-16,Unlimited,1.44
87213,Marill,066/111,Common,Water,40,Basic,1,L,,Neo Genesis,2000-12-16,1st Edition,8.21
87213,Marill,066/111,Common,Water,40,Basic,1,L,,Neo Genesis,2000-12-16,Unlimited,1.08
87286,Meganium (10),010/111,Holo Rare,Grass,100,Stage 2,3,R,,Neo Genesis,2000-12-16,1st Edition Holofoil,146.89
87286,Meganium (10),010/111,Holo Rare,Grass,100,Stage 2,3,R,,Neo Genesis,2000-12-16,Unlimited Holofoil,69.39
87287,Meganium (11),011/111,Holo Rare,Grass,100,Stage 2,3,R,,Neo Genesis,2000-12-16,1st Edition Holofoil,234.46
87287,Meganium (11),011/111,Holo Rare,Grass,100,Stage 2,3,R,,Neo Genesis,2000-12-16,Unlimited Holofoil,101.17
87461,Miltank,041/111,Uncommon,Colorless,70,Basic,2,F,P-30,Neo Genesis,2000-12-16,1st Edition,12.43
87461,Miltank,041/111,Uncommon,Colorless,70,Basic,2,F,P-30,Neo Genesis,2000-12-16,Unlimited,3.71
87646,Murkrow,024/111,Rare,Darkness,50,Basic,,,P-30,Neo Genesis,2000-12-16,1st Edition,9.63
87646,Murkrow,024/111,Rare,Darkness,50,Basic,,,P-30,Neo Genesis,2000-12-16,Unlimited,4.46
87681,Natu,067/111,Common,Psychic,30,Basic,,P,F-30,Neo Genesis,2000-12-16,1st Edition,2.1
87681,Natu,067/111,Common,Psychic,30,Basic,,P,F-30,Neo Genesis,2000-12-16,Unlimited,0.88
87791,Noctowl,042/111,Uncommon,Colorless,60,Stage 1,,L,F-30,Neo Genesis,2000-12-16,1st Edition,10.42
87791,Noctowl,042/111,Uncommon,Colorless,60,Stage 1,,L,F-30,Neo Genesis,2000-12-16,Unlimited,3.83
87838,Oddish,068/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,1st Edition,2.04
87838,Oddish,068/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,Unlimited,0.99
87875,Onix,069/111,Common,Fighting,60,Basic,2,G,,Neo Genesis,2000-12-16,1st Edition,3.38
87875,Onix,069/111,Common,Fighting,60,Basic,2,G,,Neo Genesis,2000-12-16,Unlimited,1.29
87995,Phanpy,043/111,Uncommon,Fighting,40,Basic,1,G,L-30,Neo Genesis,2000-12-16,1st Edition,3.3
87995,Phanpy,043/111,Uncommon,Fighting,40,Basic,1,G,L-30,Neo Genesis,2000-12-16,Unlimited,1.37
88011,Pichu,012/111,Holo Rare,Lightning,30,Basic,,,,Neo Genesis,2000-12-16,1st Edition Holofoil,272.54
88011,Pichu,012/111,Holo Rare,Lightning,30,Basic,,,,Neo Genesis,2000-12-16,Unlimited Holofoil,123.87
88072,Pikachu,070/111,Common,Lightning,50,Basic,1,F,,Neo Genesis,2000-12-16,1st Edition,41.53
88072,Pikachu,070/111,Common,Lightning,50,Basic,1,F,,Neo Genesis,2000-12-16,Unlimited,12.15
88116,Piloswine,044/111,Uncommon,Water,80,Stage 1,3,G,L-30,Neo Genesis,2000-12-16,1st Edition,3.5
88116,Piloswine,044/111,Uncommon,Water,80,Stage 1,3,G,L-30,Neo Genesis,2000-12-16,Unlimited,1.62
88468,Quagsire,045/111,Uncommon,Water,70,Stage 1,2,G,L-30,Neo Genesis,2000-12-16,1st Edition,8.77
88468,Quagsire,045/111,Uncommon,Water,70,Stage 1,2,G,L-30,Neo Genesis,2000-12-16,Unlimited,6.6
88480,Quilava (46),046/111,Uncommon,Fire,60,Stage 1,1,W,,Neo Genesis,2000-12-16,1st Edition,8.94
88480,Quilava (46),046/111,Uncommon,Fire,60,Stage 1,1,W,,Neo Genesis,2000-12-16,Unlimited,3.34
88481,Quilava (47),047/111,Uncommon,Fire,70,Stage 1,1,W,,Neo Genesis,2000-12-16,1st Edition,10.68
88481,Quilava (47),047/111,Uncommon,Fire,70,Stage 1,1,W,,Neo Genesis,2000-12-16,Unlimited,4.63
89009,Seadra,048/111,Uncommon,Water,70,Stage 1,1,L,,Neo Genesis,2000-12-16,1st Edition,3.19
89009,Seadra,048/111,Uncommon,Water,70,Stage 1,1,L,,Neo Genesis,2000-12-16,Unlimited,1.49
89062,Sentret,071/111,Common,Colorless,40,Basic,1,F,P-30,Neo Genesis,2000-12-16,1st Edition,3.07
89062,Sentret,071/111,Common,Colorless,40,Basic,1,F,P-30,Neo Genesis,2000-12-16,Unlimited,1.23
89188,Shuckle,072/111,Common,Grass,50,Basic,1,R,,Neo Genesis,2000-12-16,1st Edition,4.63
89188,Shuckle,072/111,Common,Grass,50,Basic,1,R,,Neo Genesis,2000-12-16,Unlimited,1.59
89232,Skarmory,013/111,Holo Rare,Metal,60,Basic,2,R,G-30,Neo Genesis,2000-12-16,1st Edition Holofoil,77.52
89232,Skarmory,013/111,Holo Rare,Metal,60,Basic,2,R,G-30,Neo Genesis,2000-12-16,Unlimited Holofoil,31.64
89252,Skiploom,049/111,Uncommon,Grass,60,Stage 1,,R,F-30,Neo Genesis,2000-12-16,1st Edition,2.19
89252,Skiploom,049/111,Uncommon,Grass,60,Stage 1,,R,F-30,Neo Genesis,2000-12-16,Unlimited,0.81
89311,Slowking,014/111,Holo Rare,Psychic,80,Stage 1,3,P,,Neo Genesis,2000-12-16,1st Edition Holofoil,202.94
89311,Slowking,014/111,Holo Rare,Psychic,80,Stage 1,3,P,,Neo Genesis,2000-12-16,Unlimited Holofoil,79.1
89323,Slowpoke,073/111,Common,Psychic,50,Basic,1,P,,Neo Genesis,2000-12-16,1st Edition,14.98
89323,Slowpoke,073/111,Common,Psychic,50,Basic,1,P,,Neo Genesis,2000-12-16,Unlimited,7.68
89367,Sneasel,025/111,Rare,Darkness,60,Basic,,,P-30,Neo Genesis,2000-12-16,1st Edition,17.23
89367,Sneasel,025/111,Rare,Darkness,60,Basic,,,P-30,Neo Genesis,2000-12-16,Unlimited,8.53
89412,Snubbull,074/111,Common,Colorless,50,Basic,1,F,P-30,Neo Genesis,2000-12-16,1st Edition,2.21
89412,Snubbull,074/111,Common,Colorless,50,Basic,1,F,P-30,Neo Genesis,2000-12-16,Unlimited,0.81
89453,Spinarak,075/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,1st Edition,1.8
89453,Spinarak,075/111,Common,Grass,40,Basic,1,R,,Neo Genesis,2000-12-16,Unlimited,0.56
89501,Stantler,076/111,Common,Colorless,60,Basic,,F,P-30,Neo Genesis,2000-12-16,1st Edition,2.47
89501,Stantler,076/111,Common,Colorless,60,Basic,,F,P-30,Neo Genesis,2000-12-16,Unlimited,0.67
89555,Steelix,015/111,Holo Rare,Metal,110,Stage 1,4,R,G-30,Neo Genesis,2000-12-16,1st Edition Holofoil,117.51
89555,Steelix,015/111,Holo Rare,Metal,110,Stage 1,4,R,G-30,Neo Genesis,2000-12-16,Unlimited Holofoil,49.05
89592,Sudowoodo,077/111,Common,Fighting,60,Basic,3,G,,Neo Genesis,2000-12-16,1st Edition,4.55
89592,Sudowoodo,077/111,Common,Fighting,60,Basic,3,G,,Neo Genesis,2000-12-16,Unlimited,0.91
89612,Sunflora,050/111,Uncommon,Grass,70,Stage 1,1,R,,Neo Genesis,2000-12-16,1st Edition,3.93
89612,Sunflora,050/111,Uncommon,Grass,70,Stage 1,1,R,,Neo Genesis,2000-12-16,Unlimited,2.24
89617,Sunkern,078/111,Common,Grass,40,Basic,2,R,,Neo Genesis,2000-12-16,1st Edition,2.35
89617,Sunkern,078/111,Common,Grass,40,Basic,2,R,,Neo Genesis,2000-12-16,Unlimited,0.91
89698,Swinub,079/111,Common,Water,40,Basic,1,G,L-30,Neo Genesis,2000-12-16,1st Edition,2.24
89698,Swinub,079/111,Common,Water,40,Basic,1,G,L-30,Neo Genesis,2000-12-16,Unlimited,0.62
89929,Togepi,051/111,Uncommon,Colorless,40,Basic,1,,P-30,Neo Genesis,2000-12-16,1st Edition,33.42
89929,Togepi,051/111,Uncommon,Colorless,40,Basic,1,,P-30,Neo Genesis,2000-12-16,Unlimited,9.18
